accuracy,loss,val_accuracy,val_loss,time
0.7460029721260071,0.6813523173332214,0.6150738596916199,1.1544981002807617,20250614_003851
0.7457591891288757,0.6818105578422546,0.6175814867019653,1.1294318437576294,20250614_003851
0.7473962903022766,0.6795917749404907,0.61451655626297,1.1296156644821167,20250614_003851
0.7485108971595764,0.6731488704681396,0.6159096956253052,1.1365543603897095,20250614_003851
0.7434950470924377,0.685404896736145,0.591947615146637,1.2272995710372925,20250614_003851
0.7477097511291504,0.6730446815490723,0.5909724235534668,1.2338294982910156,20250614_003851
0.7476052641868591,0.6728116869926453,0.5893006324768066,1.206746220588684,20250614_003851
0.7509840130805969,0.6694855093955994,0.5798272490501404,1.292985439300537,20250614_003851
0.7550942301750183,0.6577292680740356,0.5748119354248047,1.2957998514175415,20250614_003851
0.7536312937736511,0.6644386053085327,0.6185566782951355,1.1412646770477295,20250614_003851
0.7501480579376221,0.6657750010490417,0.5872108936309814,1.2733821868896484,20250614_003851
0.7568010091781616,0.6521532535552979,0.5971022844314575,1.2166155576705933,20250614_003851
0.7562088370323181,0.6474102139472961,0.5976595282554626,1.2077442407608032,20250614_003851
0.7554773688316345,0.6549703478813171,0.608386754989624,1.1693986654281616,20250614_003851
0.7572538256645203,0.6502456068992615,0.6189746260643005,1.125210165977478,20250614_003851
0.7633842825889587,0.6428807973861694,0.6241292953491211,1.1163817644119263,20250614_003851
0.7596572637557983,0.6438839435577393,0.6037893295288086,1.1609199047088623,20250614_003851
0.756348192691803,0.647268533706665,0.6184173822402954,1.1240986585617065,20250614_003851
0.7666933536529541,0.6328073740005493,0.6249651908874512,1.1243404150009155,20250614_003851
0.7596920728683472,0.6405371427536011,0.6220395565032959,1.141771674156189,20250614_003851
0.7660663723945618,0.6320302486419678,0.5954304933547974,1.2176682949066162,20250614_003851
0.7650562524795532,0.6310223340988159,0.5933407545089722,1.2337031364440918,20250614_003851
0.7669371962547302,0.6301642656326294,0.623572051525116,1.1307507753372192,20250614_003851
0.7647427916526794,0.6245245933532715,0.6213430166244507,1.1463353633880615,20250614_003851
0.7692709565162659,0.6192652583122253,0.6260796785354614,1.125870943069458,20250614_003851
0.7636629343032837,0.6343287229537964,0.6234326958656311,1.1282849311828613,20250614_003851
0.7646034359931946,0.6362202763557434,0.5539147257804871,1.4254411458969116,20250614_003851
