accuracy,loss,val_accuracy,val_loss,time
0.3247413635253906,1.8982957601547241,0.4257453382015228,1.5152068138122559,20250613_231834
0.4232470691204071,1.5000499486923218,0.42560601234436035,1.5069903135299683,20250613_231834
0.45470061898231506,1.4153262376785278,0.4789634943008423,1.3933295011520386,20250613_231834
0.4726044237613678,1.3747190237045288,0.47492337226867676,1.4780786037445068,20250613_231834
0.4864676594734192,1.3399403095245361,0.4328503906726837,1.4876352548599243,20250613_231834
0.5034658312797546,1.2949942350387573,0.4731122851371765,1.3737733364105225,20250613_231834
0.5199066400527954,1.2595417499542236,0.5192254185676575,1.269476294517517,20250613_231834
0.5372182726860046,1.2208439111709595,0.5164391398429871,1.2585006952285767,20250613_231834
0.5488174557685852,1.1911242008209229,0.4984675347805023,1.3098869323730469,20250613_231834
0.559998631477356,1.1568204164505005,0.531206488609314,1.2794796228408813,20250613_231834
0.5694381594657898,1.1374526023864746,0.5245193839073181,1.295703649520874,20250613_231834
0.585530698299408,1.096661925315857,0.5514070987701416,1.1832255125045776,20250613_231834
0.5931589603424072,1.0759307146072388,0.5300919413566589,1.241840124130249,20250613_231834
0.6043749451637268,1.0484977960586548,0.5477849245071411,1.223312258720398,20250613_231834
0.6138144731521606,1.0271574258804321,0.5560044646263123,1.1744532585144043,20250613_231834
0.6245428323745728,0.9993112683296204,0.562134325504303,1.1884369850158691,20250613_231834
0.63056880235672,0.985187292098999,0.5477849245071411,1.2093473672866821,20250613_231834
0.6402521729469299,0.9548683762550354,0.553775429725647,1.197081446647644,20250613_231834
0.6489254236221313,0.9332342147827148,0.4013652801513672,2.8070995807647705,20250613_231834
0.6490647792816162,0.9366137981414795,0.5657564997673035,1.180382251739502,20250613_231834
0.6641122698783875,0.899414598941803,0.5548899173736572,1.2468910217285156,20250613_231834
0.6702079772949219,0.8900278210639954,0.5608804821968079,1.2408486604690552,20250613_231834
0.6737608313560486,0.8716986775398254,0.5604625344276428,1.218191385269165,20250613_231834
0.6813194751739502,0.8574754595756531,0.5629701614379883,1.2239391803741455,20250613_231834
0.6878679394721985,0.8343168497085571,0.5440233945846558,1.2241911888122559,20250613_231834
0.6842105388641357,0.8458258509635925,0.5019503831863403,1.4631974697113037,20250613_231834
0.6931275725364685,0.8178878426551819,0.5631095170974731,1.211753010749817,20250613_231834
0.6933714151382446,0.8217281699180603,0.5539147257804871,1.3131870031356812,20250613_231834
0.7024278044700623,0.7980337738990784,0.5550292730331421,1.2312524318695068,20250613_231834
0.7042390704154968,0.7921849489212036,0.5665923953056335,1.2149213552474976,20250613_231834
0.7069908380508423,0.7828493714332581,0.5573976039886475,1.2647335529327393,20250613_231834
0.705284059047699,0.7861593961715698,0.5685427784919739,1.2245255708694458,20250613_231834
0.7188686728477478,0.7528936862945557,0.5671496391296387,1.2830054759979248,20250613_231834
0.7206450700759888,0.7517607808113098,0.5658957958221436,1.2597743272781372,20250613_231834
