accuracy,loss,val_accuracy,val_loss,time
0.29555192589759827,1.7398560047149658,0.4112566113471985,1.5160510540008545,20250610_172747
0.4365530014038086,1.4570647478103638,0.49261632561683655,1.3317307233810425,20250610_172747
0.49312061071395874,1.322584867477417,0.530927836894989,1.22688889503479,20250610_172747
0.5240516662597656,1.249809741973877,0.5455558896064758,1.1727243661880493,20250610_172747
0.5402138829231262,1.2065232992172241,0.5579548478126526,1.1489529609680176,20250610_172747
0.5550523996353149,1.164551019668579,0.569517970085144,1.1238455772399902,20250610_172747
0.5731303691864014,1.12454354763031,0.5801059007644653,1.0985453128814697,20250610_172747
0.5804799795150757,1.100595235824585,0.5810810923576355,1.0890710353851318,20250610_172747
0.5928803086280823,1.0692713260650635,0.5794093012809753,1.1012587547302246,20250610_172747
0.6063951849937439,1.0470174551010132,0.5898578763008118,1.0804238319396973,20250610_172747
0.6149987578392029,1.0179091691970825,0.5934800505638123,1.0635032653808594,20250610_172747
0.6173673868179321,1.0034101009368896,0.6023961901664734,1.0563898086547852,20250610_172747
0.6304643154144287,0.9781516790390015,0.600724458694458,1.0568419694900513,20250610_172747
0.6393465399742126,0.956238329410553,0.6010030508041382,1.0618796348571777,20250610_172747
0.6492040753364563,0.9350045919418335,0.6051825284957886,1.052789568901062,20250610_172747
0.6533839702606201,0.9180506467819214,0.6104764342308044,1.0458794832229614,20250610_172747
0.6619178652763367,0.9062780141830444,0.6115909814834595,1.0412615537643433,20250610_172747
0.6683618426322937,0.8819891810417175,0.6030927896499634,1.061923861503601,20250610_172747
0.6713922619819641,0.8796312808990479,0.6153524518013,1.0452417135238647,20250610_172747
0.6809014678001404,0.8557224869728088,0.6108943819999695,1.0559459924697876,20250610_172747
0.6761294603347778,0.862259030342102,0.6147952079772949,1.0403237342834473,20250610_172747
0.6856734752655029,0.8335199356079102,0.6139593124389648,1.0518698692321777,20250610_172747
0.6910724639892578,0.8249812722206116,0.6131234169006348,1.0533769130706787,20250610_172747
0.6969243288040161,0.8094972968101501,0.6166062951087952,1.0521225929260254,20250610_172747
0.7027413249015808,0.802258312702179,0.6147952079772949,1.0474430322647095,20250610_172747
0.7042739391326904,0.7870014309883118,0.6175814867019653,1.0565482378005981,20250610_172747
0.7119022011756897,0.7711857557296753,0.6086653470993042,1.0712610483169556,20250610_172747
0.7098819017410278,0.7688795328140259,0.6207857131958008,1.0631277561187744,20250610_172747
0.713887631893158,0.7613421082496643,0.6244078874588013,1.0601489543914795,20250610_172747
0.7193214893341064,0.7493711113929749,0.6224575042724609,1.0676310062408447,20250610_172747
0.7239890098571777,0.741478681564331,0.6219002604484558,1.0599132776260376,20250610_172747
0.721132755279541,0.7363433837890625,0.6198105216026306,1.0676003694534302,20250610_172747
0.723013699054718,0.7297180891036987,0.6280301213264465,1.0444679260253906,20250610_172747
0.7332892417907715,0.7181082963943481,0.6188353300094604,1.0541763305664062,20250610_172747
0.7317914366722107,0.7182581424713135,0.6267762780189514,1.055640697479248,20250610_172747
0.7356230020523071,0.7021679878234863,0.6266369223594666,1.0670292377471924,20250610_172747
0.7379915714263916,0.6973466277122498,0.6205071210861206,1.0709795951843262,20250610_172747
0.7408478260040283,0.6914375424385071,0.6227361559867859,1.0850510597229004,20250610_172747
0.7455153465270996,0.6820165514945984,0.6259403824806213,1.0846201181411743,20250610_172747
0.7441568970680237,0.6824995875358582,0.6202284693717957,1.0805354118347168,20250610_172747
0.7527604699134827,0.6662222146987915,0.6262189745903015,1.0788894891738892,20250610_172747
0.7591347694396973,0.650373101234436,0.6278907656669617,1.0774967670440674,20250610_172747
0.754467248916626,0.6629394888877869,0.6270548701286316,1.071791648864746,20250610_172747
0.7600055932998657,0.6527912020683289,0.6259403824806213,1.0848535299301147,20250610_172747
0.7585077881813049,0.6520553827285767,0.6323488354682922,1.0672149658203125,20250610_172747
0.7600404024124146,0.6429405212402344,0.6264976263046265,1.079821228981018,20250610_172747
0.7652304172515869,0.6360589265823364,0.6245472431182861,1.0892679691314697,20250610_172747
0.7664147019386292,0.6349685788154602,0.6276121735572815,1.082728385925293,20250610_172747
0.7722316980361938,0.6200671792030334,0.6260796785354614,1.0828404426574707,20250610_172747
